Type,ID,SedRed,Cost,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,1990,4.038,11724.796,2.696,1990,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4075.394043,36678.546389999996,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Canisteo,0.24,0.24,3.7316296,0.5011148,2110.695557,2040.698731,L78A,93,11954,119.65219040000001,GBER_CONUS_wet_poly,185.58622739999998
WCMO,1991,16.471,15971.356000000002,5.4670000000000005,1991,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,16634.47656,149710.2891,Hay/Pasture,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5.0,Poorly drained soil,0.26,0.26,0.0716186,0.7591854,12544.780270000001,12619.14648,L83A,90,4102,195.92628,GBER_CONUS_wet_poly,118.548111
WCMO,1992,17.301,26436.763,5.587000000000001,1992,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,17473.71875,157263.4688,Hay/Pasture,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.4,clay loam,5.0,Poorly drained soil,0.256,0.256,1.1372597,0.3687574,6421.911133,6438.703613000001,L78A,90,11954,0.0,GBER_CONUS_wet_poly,244.0628815
WCMO,1993,3.1889999999999996,6114.194,2.397,1993,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,3219.050049,28971.450439999997,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5.0,Poorly drained soil,0.24,0.24,0.0866609,0.3467929,1095.518677,1115.500977,L85A,96,11954,155.98500790000003,GBER_CONUS_wet_poly,276.8222961
WCMO,1994,4.57,6596.525,2.87,1994,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4612.563965,41513.07568,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8666666670000001,clay loam,5.0,Poorly drained soil,0.2533333,0.2533333,0.5953433000000001,0.16425220000000001,745.0481567,757.0518799,L78A,91,11954,324.50396739999996,GBER_CONUS_wet_poly,554.026001
WCMO,1995,49.228,55259.684,9.466000000000001,1995,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,49782.85547,448045.6992,Hay/Pasture,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.385714286,clay loam,3.571428571,Poorly drained soil,0.14,0.14,0.6485449000000001,0.9725754000000001,48763.95703,48381.11719,L15A,55,4229,0.0,GBER_CONUS_wet_poly,56.55088810000001
WCMO,1996,19.88,14853.778,5.928999999999999,1996,LES,2,24,209,237,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,19695.0,177255.0,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5.0,Poorly drained soil,0.24,0.24,0.9999380999999999,0.6672679,13404.07617,13131.89941,L83A,96,7761,714.5034462,GBER_CONUS_wet_poly,143.8702545
WCMO,2009,5.811,11882.105,3.147,2009,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,5437.640625,48938.76563,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,4.25,Poorly drained soil,0.195,0.195,1e-05,0.6442857,3444.351074,3500.7771,L13A,88,6070,1047.59366,GBER_CONUS_wet_poly,136.5853729
WCMO,2010,5.039,11631.798999999999,2.932,2010,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4714.477051,42430.29346,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.5,clay loam,5.0,Canisteo,0.24,0.24,0.2029692,0.33411409999999997,1515.541626,1573.9957279999999,L90A,94,6070,960.7835603,GBER_CONUS_wet_poly,281.3410034
WCMO,2011,153.16299999999998,165524.466,16.227,2011,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,144735.6094,1302620.4840000002,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.293333333,clay loam,4.8,Poorly drained soil,0.2306667,0.2306667,0.24129270000000003,1.4429312,208392.4688,208687.2188,L79B,93,11926,899.7930423,GBER_CONUS_wet_poly,64.4521408
WCMO,2012,41.68600000000001,23289.612,8.376,2012,LES,2,24,237,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,38395.38672,345558.4805,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5.0,Canisteo,0.26,0.26,0.4286359,0.6165729999999999,23722.64453,23655.85352,L78A,90,6070,859.0006694,GBER_CONUS_wet_poly,145.9681244
WCMO,2013,19.838,16314.176000000001,5.768,2013,LES,2,24,237,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,18242.46094,164182.1484,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Cordova,0.2666667,0.2666667,0.5603167,0.3348455,6021.191895,6103.832031,L78A,89,4638,607.2841536000001,GBER_CONUS_wet_poly,265.79422
WCMO,2014,9.666,19275.012,3.6830000000000003,2014,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,7403.70166,66633.31494,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,clay loam,5.0,Harps,0.26,0.26,0.4634932,0.540004,3892.888428,3995.040039,L107A,88,6070,921.2434385,GBER_CONUS_wet_poly,162.9617767
WCMO,2015,11.011,12919.783000000001,3.932,2015,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,8435.626953,75920.64258,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1,clay loam,5.0,Cordova,0.28,0.28,0.3033113,0.4961133,4179.258301,4181.894531,L81A,87,6070,974.9936072,GBER_CONUS_wet_poly,175.3631744
WCMO,2016,11.847999999999999,8838.886999999999,4.478,2016,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,11091.03418,99819.30762,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.95,clay loam,5.0,Poorly drained soil,0.24,0.24,0.7865141999999999,0.3524259,3910.8698729999996,3905.8339840000003,L107A,92,11926,544.6662113,GBER_CONUS_wet_poly,261.04779049999996
WCMO,2017,8.642999999999999,1552.454,3.83,2017,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,8088.575684,72797.18115,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5.0,Canisteo,0.26,0.26,0.3873473,0.31355429999999995,2539.789795,2534.306641,L78A,90,11926,577.3668263999999,GBER_CONUS_wet_poly,287.0316162
WCMO,2018,57.246,67005.58099999999,9.597999999999999,2018,LES,2,24,165,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,51129.34375,460164.0938,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.2,clay loam,4.444444444,Poorly drained soil,0.2222222,0.2222222,1.0548708,0.8089478,41215.08203,41329.86719,L84A,82,11926,257.8544618,GBER_CONUS_wet_poly,101.3662415
WCMO,2019,21.355,17743.586,6.251,2019,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,21571.39844,194142.5859,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.55,clay loam,4.0,Harps,0.15,0.15,0.1187904,0.32637209999999994,6979.140137,7035.01416,L14A,80,4703,346.1610694,GBER_CONUS_wet_poly,245.11901859999998
WCMO,2020,4.314,22178.842,2.8080000000000003,2020,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4354.907715,39194.16943,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.35,clay loam,5.0,Le Sueur,0.26,0.26,0.0425534,0.5613501999999999,2409.876465,2442.791504,L84A,92,4703,103.6973211,GBER_CONUS_wet_poly,163.89054869999998
WCMO,2021,11.365,10198.069,4.724,2021,LES,2,24,186,237,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,12282.13281,110539.1953,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1,clay loam,5.0,Cordova,0.28,0.28,0.0246735,0.4983442,5933.784668,6116.138184,L81A,87,4638,0.0,GBER_CONUS_wet_poly,174.578125
WCMO,2022,22.052,21145.316000000003,6.335,2022,LES,2,24,179,186,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,22276.42969,200487.8672,Hay/Pasture,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,3.06,clay loam,4.0,Poorly drained soil,0.20800000000000002,0.20800000000000002,5.3175797,1.7912983,40046.26563,39873.71875,L83A,71,7669,17.88307385,GBER_CONUS_wet_poly,39.636055
WCMO,2053,42.626999999999995,21398.741,7.77,2053,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,32776.58594,294989.2734,Cultivated Crops,Farmland of statewide importance,Well drained,Partially Hydric,0.5,None,2.98,loam,3.8,Lester,0.204,0.204,0.0056277,1.5901701000000001,51650.31641,52081.86328,L81A,78,6070,488.6011712,GBER_CONUS_wet_poly,49.0513535
WCMO,2054,33.531,27885.74,6.861000000000001,2054,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,25755.06055,231795.5449,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.2,clay loam,5.0,Canisteo,0.26,0.26,0.15554949999999998,0.4494241,11576.2666,11566.30469,L81A,91,6070,669.0624687999999,GBER_CONUS_wet_poly,202.4813385
WCMO,2055,36.843,12616.296999999999,7.197,2055,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,28310.375,254793.375,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1,clay loam,5.0,Cordova,0.28,0.28,0.19220720000000002,0.32299040000000007,9209.102539,9137.147461,L81A,87,6070,550.927108,GBER_CONUS_wet_poly,269.35784910000007
WCMO,2056,14.75,8041.335,4.565,2056,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,11304.88086,101743.9277,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,5.0,Canisteo,0.26,0.26,0.3642039,0.4676518,5341.05127,5282.805176,L78A,90,6070,201.60290030000002,GBER_CONUS_wet_poly,192.45086669999998
WCMO,2057,280.714,283393.761,20.177,2057,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,220562.7656,1985064.8909999998,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,4.537931034,loam,5.0,Hamel,0.26344829999999997,0.26344829999999997,1.2654968999999998,1.9011958999999998,420411.4375,419020.5938,L90A,88,6070,0.0,GBER_CONUS_wet_poly,46.2866554
WCMO,2058,52.048,38133.248,8.582,2058,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,40063.43359,360570.9023,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.925,clay loam,5.0,Harps,0.27,0.27,0.22726039999999997,0.6096156999999999,24541.29688,24405.05859,L81A,88,6070,568.4107474,GBER_CONUS_wet_poly,144.353241
WCMO,2072,4.083,11016.247,2.5989999999999998,2072,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,3605.273926,32447.465330000003,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Cordova,0.26,0.26,0.6579020000000001,0.2618794,933.3383179,943.4487305,L107A,89,10447,1179.128775,GBER_CONUS_wet_poly,339.8510437
WCMO,2073,47.515,17652.761000000002,8.251,2073,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,36555.44141,328998.9727,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.8,clay loam,4.25,Cordova,0.205,0.205,0.270998,0.6155136,22535.18164,22483.67578,L84A,86,10447,517.0515379999999,GBER_CONUS_wet_poly,139.7207184
WCMO,2074,13.347999999999999,7264.206999999999,4.713,2074,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,11796.94141,106172.4727,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5.0,Cordova,0.26,0.26,0.23389629999999997,0.5000682,5913.806640999999,5894.916015999999,L81A,92,7234,1078.8383880000001,GBER_CONUS_wet_poly,183.9749146
WCMO,2075,7.862,11951.722,3.596,2075,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,6923.998047,62315.98242000001,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Cordova,0.26,0.26,0.1190145,0.33502990000000005,2306.680664,2318.026123,L107A,89,10447,478.6318109,GBER_CONUS_wet_poly,265.6479492
WCMO,2076,6.693,6131.188,3.326,2076,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,5893.70166,53043.31494,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1,clay loam,5.0,Cordova,0.28,0.28,0.2454657,0.2916052,1795.121338,1717.3616940000002,L81A,87,10447,757.1541414,GBER_CONUS_wet_poly,298.3486023
WCMO,2077,4.8580000000000005,11209.343,2.846,2077,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4290.308594,38612.77734,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5.0,Cordova,0.26,0.26,0.0024151999999999997,0.5804238,2491.759277,2488.357178,L90A,92,10844,893.1788368999999,GBER_CONUS_wet_poly,158.50488280000002
WCMO,2078,44.681000000000004,20621.08,8.621,2078,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,39479.39063,355314.5156,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.825,clay loam,5.0,Cordova,0.27,0.27,0.3259422,0.6094496,24238.42188,24042.90234,L84A,88,10844,785.3080782000001,GBER_CONUS_wet_poly,144.3925781
WCMO,2079,5.278,5892.003000000001,2.949,2079,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4647.503906,41827.53516,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.85,clay loam,5.0,Cordova,0.28,0.28,0.9315578999999999,0.3918366,1840.848389,1819.712036,L84A,86,10447,227.291471,GBER_CONUS_wet_poly,219.47923280000003
WCMO,2080,17.973,14262.469,5.4510000000000005,2080,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,15843.93164,142595.3848,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.85,clay loam,5.0,Cordova,0.28,0.28,0.2079563,0.44766670000000003,7143.418456999999,7087.543456999999,L84A,86,10447,373.2212566,GBER_CONUS_wet_poly,192.107193
WCMO,2081,10.895999999999999,12705.818000000001,4.236000000000001,2081,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,9599.255859,86393.30273,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.3666666669999998,clay loam,5.0,Le Sueur,0.2533333,0.2533333,0.0898438,0.37661479999999997,3599.6843259999996,3612.540039,L90A,92,10447,254.6230545,GBER_CONUS_wet_poly,244.28141780000004
WCMO,2082,54.501000000000005,22966.113999999998,9.479,2082,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,48196.06641,433764.5977,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.86,clay loam,4.2,Cordova,0.22,0.22,0.7548785,0.4377311,20919.16992,21081.24414,L16A,72,10447,0.0,GBER_CONUS_wet_poly,164.48452759999998
WCMO,2083,46.613,51763.015,8.155,2083,LES,2,24,241,274,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,35857.89453,322721.0508,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.425,clay loam,5.0,Cordova,0.27,0.27,0.31784470000000004,0.9200884,32791.94922,32967.91016,L84A,91,6644,17.65883256,GBER_CONUS_wet_poly,98.90354920000001
WCMO,2122,8.9,12860.142,4.04,2122,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,7692.19043,69229.71387,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,0.1245808,0.3690678,2839.9770510000003,2836.961914,114,86,743,731.6893736000001,NCED easement_GBERB,233.0194855
WCMO,2123,4.087,5994.888000000001,2.727,2123,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,3529.498047,31765.48242,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Webster,0.28,0.28,0.4171037,0.2984841,1063.7973630000001,1052.762329,113,90,743,29.18442358,NCED easement_GBERB,301.52359010000004
WCMO,2124,9.64,7348.86,4.195,2124,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,8332.896484,74996.06836,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.833333333,silty clay loam,5.0,Webster,0.2666667,0.2666667,0.8342755999999999,0.3466169,2863.748779,2886.3051760000003,114,91,743,199.8113695,NCED easement_GBERB,262.5376892
WCMO,2125,19.019000000000002,14641.247,5.92,2125,LES,3,7,169,146,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,10,16465.44922,148189.043,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,0.1646726,0.4488027,7270.604492,7384.595215,109,86,777,688.0171928999999,NCED easement_GBERB,191.62094119999998
WCMO,2135,9.335,1774.0629999999999,4.034,2135,LES,2,24,209,237,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,9243.198242,83188.78418,Herbaceuous,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.1857142859999998,clay loam,5.0,Poorly drained soil,0.22,0.22,0.5491701,0.5156436,4469.083496,4762.57959,L90A,80,5209,0.0,GBER_CONUS_wet_poly,155.1459198
WCMO,2158,4.126,11682.78,2.583,2158,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,3363.415283,30270.73755,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,4.3,clay loam,5.0,Cordova,0.2666667,0.2666667,1e-05,1.3938363,4064.426514,4684.703125,L80C2,87,7560,377.8886591,GBER_CONUS_wet_poly,62.4176598
WCMO,2159,24.283,13411.185,6.1739999999999995,2159,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,19874.16797,178867.5117,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.3,clay loam,5.0,Harps,0.264,0.264,0.528523,0.7529544,15247.326169999998,14953.38379,L84A,91,206,168.8157659,NCED easement_GBERB,120.85724640000001
WCMO,2160,4.955,6233.49,2.8760000000000003,2160,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,4375.972168,39383.74951,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.75,clay loam,5.0,Canisteo,0.26,0.26,3.6650848,0.24564210000000003,1094.335327,1074.130005,L107A,88,11194,768.5992946,GBER_CONUS_wet_poly,358.2448425
WCMO,2161,30.083000000000002,29557.686,7.085,2161,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,26624.95703,239624.6133,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.35,clay loam,5.0,Canisteo,0.24,0.24,0.36637240000000004,0.6548491999999999,17291.94727,17422.45898,L79B,92,11194,975.6142083999999,GBER_CONUS_wet_poly,140.4903717
WCMO,2162,7.577999999999999,11863.791000000001,3.707,2162,LES,2,9,173,148,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,6927.85791,62350.72119,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.6,clay loam,5.0,Cordova,0.26,0.26,0.0926566,0.2965055,2041.44043,2052.664307,L90A,92,10088,112.4077602,GBER_CONUS_wet_poly,310.2809143
WCMO,2163,4.156000000000001,6172.557,2.5780000000000003,2163,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,3387.66626,30488.996339999998,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Cordova,0.2666667,0.2666667,1e-05,0.5521745,1878.497559,1869.224243,L81A,89,3459,0.0,GBER_CONUS_wet_poly,161.1809235
WCMO,2164,39.734,28119.373,8.529,2164,LES,2,9,173,148,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,36546.78906,328921.1016,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,2.9,clay loam,5.0,Cordova,0.2533333,0.2533333,0.22754290000000002,0.7923483,28816.91797,28936.90039,L113B,94,10088,251.6157773,GBER_CONUS_wet_poly,118.63468929999999
WCMO,2165,32.749,5152.867,7.189,2165,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,26847.398439999997,241626.5859,Cultivated Crops,Not prime farmland,Very poorly drained,All Hydric,1.0,Frequent,0.65,muck,3.5,Klossner,0.14,0.14,0.34116290000000005,0.3753817,10094.76465,10070.64551,L49A,68,9092,4.2570548960000005,GBER_CONUS_wet_poly,181.14894099999998
WCMO,2166,6.01,11696.3,3.085,2166,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,4900.82666,44107.43994,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.6,clay loam,5.0,Harps,0.28,0.28,0.5486076,0.6200277,3013.334473,3036.431641,L84A,86,12215,307.85783660000004,GBER_CONUS_wet_poly,138.70349119999997
WCMO,2167,9.53,7092.304,3.884,2167,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,7777.257812999999,69995.32031,Cultivated Crops,Farmland of statewide importance,Well drained,Partially Hydric,0.5,None,5.533333333,loam,5.0,Lester,0.28,0.28,0.8139805,0.9686234,7532.016113,7527.736816,L84A,79,12215,359.34013460000006,GBER_CONUS_wet_poly,81.5590439
WCMO,2168,5.351,6846.72,2.904,2168,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,4363.479004,39271.31104,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Partially Hydric,0.5,None,1.266666667,clay loam,5.0,Le Sueur,0.2666667,0.2666667,0.2469636,0.2626902,1149.007202,1145.40564,L84A,90,9092,116.4828206,GBER_CONUS_wet_poly,342.60882569999995
WCMO,2169,14.811,11053.864,4.897,2169,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,12100.01465,108900.1318,Cultivated Crops,Farmland of statewide importance,Poorly drained,All Hydric,1.0,None,1.0,sandy loam,2.0,Granby,0.11,0.11,1.1188604,1.0578865,12853.32031,12791.186520000001,L123A,76,1996,0.0,GBER_CONUS_wet_poly,71.84135440000001
WCMO,2170,22.81,10020.948,6.039,2170,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,18663.25977,167969.3379,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Cordova,0.2666667,0.2666667,0.304162,0.1951559,3667.3698729999996,3639.595215,L84A,89,12215,330.61533860000003,GBER_CONUS_wet_poly,456.0456543000001
WCMO,2171,27.726999999999997,11915.976999999999,6.818,2171,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,24535.35938,220818.2344,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.3846402,0.2506416,6171.79834,6145.04541,L107A,91,7234,422.65744759999995,GBER_CONUS_wet_poly,363.0682373
